id_Parroquia,nombre,cabecera,Id_Canton,id_direccion
"317,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"318,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"319,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"320,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"321,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"322,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"323,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"324,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"325,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"326,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"327,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"328,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"329,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"330,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"331,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"332,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"333,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"334,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"335,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"336,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"337,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"338,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"339,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"340,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"341,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"342,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"343,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"344,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"345,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"346,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"347,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"348,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"349,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"350,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"351,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"352,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"353,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"354,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"355,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"356,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"357,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"358,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"359,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"360,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"361,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"362,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"363,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"364,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"365,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"366,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"367,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"368,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"369,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"370,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"371,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"372,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"373,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"374,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"375,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"376,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"377,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"378,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"379,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"380,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"381,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"382,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"383,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"384,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"385,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"386,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"387,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"388,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"389,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"390,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"391,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"392,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"393,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"394,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"395,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"396,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"397,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"398,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"399,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"400,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"401,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"402,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"403,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"404,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"405,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"406,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"407,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"408,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"409,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"410,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"411,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"412,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"413,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"414,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"415,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"416,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"417,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"418,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"419,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"420,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"421,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"422,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"423,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"424,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"425,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"426,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"427,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"428,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"429,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"430,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"431,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"432,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"433,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"434,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"435,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"436,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"437,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"438,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"439,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"440,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"441,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"442,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"443,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"444,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"445,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"446,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"447,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"448,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"449,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"450,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"451,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"452,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"453,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"454,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"455,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"456,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"457,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"458,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"459,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"460,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"461,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"462,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"463,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"464,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"465,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"466,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"467,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"468,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"469,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"470,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"471,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"472,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"473,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"474,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"475,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"476,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"477,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"478,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"479,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"480,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"481,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"482,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"483,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"484,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"485,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"486,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"487,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"488,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"489,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"490,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"491,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"492,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"493,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"494,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"495,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"496,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"497,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"498,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"499,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"500,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"501,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"502,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"503,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"504,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"505,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"506,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"507,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"508,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"509,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"510,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"511,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"512,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"513,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"514,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"515,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"516,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"517,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"518,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"519,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"520,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"521,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"522,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"523,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"524,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"525,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"526,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"527,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"528,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"529,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"530,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"531,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"532,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"533,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"534,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"535,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"536,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"537,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"538,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"539,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"540,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"541,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"542,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"543,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"544,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"545,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"546,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"547,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"548,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"549,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"550,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"551,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"552,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"553,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"554,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"555,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"556,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"557,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"558,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"559,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"560,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"561,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"562,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"563,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"564,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"565,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"566,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"567,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"568,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"569,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"570,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"571,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"572,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"573,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"574,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"575,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"576,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"577,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"578,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"579,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"580,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"581,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"582,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"583,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"584,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"585,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"586,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"587,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"588,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"589,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"590,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"591,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"592,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"593,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"594,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"595,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"596,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"597,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"598,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"599,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"600,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"601,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"602,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"603,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"604,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"605,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"606,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"607,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"608,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"609,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"610,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"611,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"612,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"613,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"614,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"615,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"616,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"617,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"618,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"619,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"620,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"621,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"622,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"623,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"624,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"625,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"626,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"627,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"628,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"629,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"630,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"631,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"632,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
"633,""CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL."",3,3"
